asv	SRR2085804	SRR2085805	SRR2085806	SRR2085807	SRR2085813	SRR2085814	SRR2085819	SRR2085820	SRR2085821	SRR2085822	SRR2085827	SRR2085828	SRR2085831	SRR2085832	SRR2085833	SRR2085834
6dd998553ebd7e40956b17d5bfad9801	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4790f77487eb86e709953ed1309d1766	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8b84cb14b0b5888613bb4a55d6b4bc2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e557ddf2e6249c9c8803cdab69177c2a	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d763225c0e229779f106e243d35de40	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd4bb5ffaa166db10c6d0ee0a654c8a6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa70b02f4fb156625b40c0721456e158	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
c0f8dc4c360552dc8a7b29a65d530de1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
190c6cdf0687cf2b619ced59f3d551fd	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0f8ee2fc5d230bd0e035d93bbbe3ba57	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
c85d301678a265b734fb6dfb0e34c77d	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
45d72e8f3b06a650264b9673a6ce5934	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
64ef4b7ab7891e964c20c43891ba4384	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
f6949ebb593be57165dddd2d74c36586	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
b9802c95bf9fd8292f9b5fdad6823389	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
e44e78def828e7c73ea7e975db5238ed	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
4d2e2e86b8a14cb6d176a714430ed23d	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
3a1754fec3523454999ae22d67c15a57	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
68ff9a03846fc794a97796bf8a75cb74	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
0d8b8045464a5d971c93656f864054fc	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
e63d3ee17644cb6ebbf773a473133bd3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
f985778d26867c376f3b9c80be9db343	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
8b075c150cd7a4bf333159a4138622d0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
a682141ba2fcb2cceeaec492ea1ce7ec	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
50614db0a1dca4e630d749049480046c	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
64b5b624b5f4197c0f5e35f6cb9bdc1d	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
1f1d02603ab74d6f6a123977d443a366	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
e143bca1ff361965586a7cae4733ea5b	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
b4c0bfcb3a261fb18941d9bb35f60126	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6c38b4aa1f4435b604a77702f03d94e0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
06769e0946b46e214a321cd38fd05561	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
35f55c4c2fc80ce8b9c2c8434a5e2814	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
4055c624c5c54d46f2fa306a1812d981	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
d945229dd60e66d9c484e9e0c839331e	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0
d9f19983f34c46104e6efb1c759c6966	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8361fafc58007bfa1072404483871f80	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
d9bff3807c73401bc8a71e0779e6976d	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
11e701671f7aed100fa706cdbb3462a6	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
a3bdc6054fe360a90184348b2894195d	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
a42418c4119262dc99a611ba81a737cd	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
7131e97df91c5e1169f80d7bc1616dd3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
4e413a22a3059fd97e4f3accf671750d	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
910a22ffa19b633d4ceae5d91e6021fe	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
a6df1329ee52cb35c836ca1529678be4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
aaeb59dadd168da5e80cf163977ad7ab	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
a50873f6dc3e6065dc0ea6e046e69c6e	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
52eef1c2821e93a5e7dda3e4ae777d90	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
88fe73014b4d5f5b63dcffd08091e824	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
4a9761598c757e7c4dbe7e199e167673	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7a1519743318ec391677139f93930974	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
15d933f0f2672b34f1ae554ec5865228	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
6c22db4704f0b6ff72d16ba1e31fa3d5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
730919190e0384b73bdca002caa552b7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
a369ca68e7a1e535d7391a7b5ee08c9a	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
392b7f86d3d1bc74ee1db4b153e69849	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
f6025d0ed529669bd9c1e0cb958be135	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
4d9c1e54404f484a6ab869268ad88546	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
21e41cd35fde0e9ba067986ae01173f6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
a84424e37827c8c0a7de93cb4218a433	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
1de8f31af29d461a8cbf4d6268e4e8b5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
0f8b618f97d370758351ed7e78b8cb2f	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
2b39cf5bd3a0924d49fdca6a498999ad	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
c3a0605da1b36247fb0fc3eac7e42a29	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
1b5c626dc98f29761e5e6c5b4411f4d8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
c02f6c44d2a55073bfc17de790f223ca	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ead808b7c9accce973afb80c2a3fdc41	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
bd0cbda6aaec19916b19aff986b86810	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
eaafe0b2ce9d08331f426a365d606053	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
c695bccf58829249d7beee25286e82e9	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
30ce10a3647e1c14df50f50f4fb98f3d	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
e093d7a1900cbfa315e83bed80a6ec98	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
8be328b141ce2dea8861cbb97ccdceeb	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
cc9862ec249201860643179bb2353bec	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
b184071539db5b6e5c374d729ad46228	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
4a00606dd5e32c51fb9b8791d651358e	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
16e9149cb639e77aab297d4b09d433db	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
b9c787a4c7571626fe72f8aeba366def	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
1f3713b82168cca025107ae302ad79c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
a23b3bb1b750c746f39050eef7e6b4e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ad93f8bc60a6a0a6dd880ab6d21af77d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
5dc69bcbe9d733db65d0204dd82dd716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
a86c783d3a1c551daa2b1bccecbd35e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
277b91cc8b636e91c6333a69a6635516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
0599334243dbc43d60f357a28d3bfd06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
e7a3805cb6fad86ea8131c8360aef1fb	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20212645e77e1ea476a5787cc6a45b3d	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b3568d5ddc297fef7fbf19eb14b1427	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
086e2443724ab824c7ab68322f2b2d1c	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d0871c0b1f62af5d196c26e60d1ceed	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f09046a711523f9ddc7ff52b6d58bcf5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ce03a1b775020397b5887177d0eeb7e	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eba89da39770661b867c1ca6c8e16399	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128dbcefa1f05d8b1e06cbb6aeac7551	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a206d9ee4f7cd770975414161ff35d35	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823669c592e2cabc23655b53d5d3706b	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c164e6b4163587dfad0d78413fefd97	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
c36ae23b26ed87ff2f928e5bdc248381	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d87a171c4e292426189642f6efee160	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
add1a22cbef271946ebb19f4a56ab88f	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b79831cfacedfa9047f6947e758b9d9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6e0c5f83856ec8a80158cc8dd0275f7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39972ff762411d1b10cccbfeb2b9e8ac	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c7ac82be7999d969e90108b8e0b29a0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cdd443b274c34f01d01199d65ef2a8f	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
562208e01af91c3ab5920bed7b3760ee	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c939b9fd1df5067dc1a3a35111283aab	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8edf7429f75c060fc83d4f9a3f20f934	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
2aa5acf1b66dc64e92a09cde79954e0a	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
98879f4011a90a936251bb060dfa0a09	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
95721f0dda4d4f46b21762ec8a5991da	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
d2dc9745f1180a36eeedcef12b041508	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
bd96ba71059c2e9d44eb8fe6f62b80e0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
5a38505999a24ab580432e40fd0fbdaf	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
df43c9cdebbff4ee2a454ccaf04021a2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
796f528e1c9154c24e3cf210e279ae30	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
c4a916f7c255ff84d2b136cf5b9e59b6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
5bb510500fc88331e54cf3d3a5352ece	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
8f32a4e14c9ac75bdd6067e5e8a714f7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
ab2e4008090901b49147d8b6d8dd517e	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
cbc616cf8a83d8e888ff2902e4217a4a	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
b94a3bca4a2177666ab66341695f53d6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
18dcfd6c18eb6ee1178975e83994c905	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
639222b0458860a138dd538f27aba3cc	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
cd84275181de4d8c463a132ab3207670	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
490a9e686a1b8653ff0dd8a9da6183fe	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
5443d18e70e51503905eeee17fdc6278	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
d7f7d843cce27e9abc22956626cf8ded	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
78f4a73612cd28fb47a7452672c1d853	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
6277dcf8ac44ad40f06273516e439040	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
55b49a4d7d8f88ee5b36f7db78c47d15	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
f46540c6c6733fc58f370a5666a87ba9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
9226e0c102aae4aaec56be4c31e6045d	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
5f1b17fa64347e60f54c151d820e631f	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
e3b200fea7687d47b60cb5cd2a8f2ee7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
aa10f91ed2bfed3068610490f217961d	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
3b694b91e40875f4ec5ae66f4eeb6a9b	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
09f5918c9c1a54cd23c076cbf1424604	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
b57a75b710556e8facc1bbd2bb9dfc7e	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
16580d639b2546633ce1127264bcdf34	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
bf6e23d43500f4e78f3156285799c62a	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
95937d93a246819df782fbc00d602372	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
5f6542e607be43bb59b33bd12b081f71	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
f21f6ef466498c72ed499795255b84d9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
b99b8e780c64976bf73bc7bea14b83a0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
a94fea5075da34f9543c1f0ef6f25713	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
985fb57fef08b766bc24d7cd56f4e1d9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
70223e8f21a04739e355f0d828692775	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
97d47f59a64472fe2de1f95684586081	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ab89cd9e9d289d37a75b0bf46ae653d6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
df9eac94e9774231d786b866e85363db	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
e98cec6a245cf583dc75d7ecdbdf4d51	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
3f5b77d3358d053e406a55a30c116a09	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
6965298c78475bdafdb96460795fdbb7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
e8afd5f067089e276b2652db598b12bd	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
1f2b8b28fcd1381cf0f120668ed78635	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
5a8f205a7ab4d7a7755e66850f02a61b	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
185c58e3c8dd13aaceddc7a9f22da100	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
73b778f4dd3a9b69fbc2a4dfe93eafa6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
576e18106e82b083db66dffead835aa8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
a25a83aea658e30870febbb6cfc0fd28	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
cba09007c3b2ab29bf5d76688d71f63f	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
521a30f3c18965f70ffb08514354c91c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
03df40a7e1ef073e8f2a6fd4a494f96c	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
8e615853217e32f4a1f54edef78e156a	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
6edaec84b735a5866dfb4767f27ed377	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
7acb1f414fc6d18023fc68b8ad0f6e5b	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
b7292ce075ef3102ac9431cf26efc0f5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
7432bbb26117fbaa69c2bce7cec26321	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
47189190c7bdf91ec153e00c5ed4fcc1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
27d57e3772d84768dcd548ef1bc9ffc1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ef7cafe2300d3298a9107f2c48347d10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
271f1b325a7f0be0c7f9744042090a76	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
6e0c63da1165d07cf92b099f05e27044	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
94f75fcf1f4237e8e2fe99ebf8c78384	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
8bcf9bee97921a669578a583ac6ab596	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
891acd5efe475ffe8e38feb8d1e3d3ab	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
15b765c60e54ade3c5c1abea6e9a87bc	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
313dfbb5363ef36c93352ddf912dd408	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
161dc6e79455efba4106c37b86ff0e51	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
b267c25451dc7f520a4b63754105e239	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
0d284db92df4c3d2a269326bea8e510f	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
67d1654eea67e4e3083c023752a68e4f	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
cfc297268a97cec2ae1aa3b82fa32106	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ef3fd43487048060b0c489988e3f0252	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
96a8b35f350d2c0f0a7af28ec38b6f4c	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
72a8b56db63c9231cc1dfcb382897345	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0b444f6b80fe176a8e417faf5384f570	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
a2716f21ce5b7ca91657d8c31f83e5b0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
56bc74cce2ded90902a32bb32bda12db	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
e6d12bfe1705e61cf5ac2a81996133c3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
2e3d7fcff6e702610fd545d71b87aecc	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ad7b026396bea0f6e0c3131272e023d1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
24ea78859b6f6e201f38e3bc434732ab	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
38b1274600f0799ffeacfb6fddcd37d6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
f144cbf89a62190b078e77da46669ad9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
d93ff8752c290faa49d616ccaa80cb77	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
8cc3830bf83506fac49ee09291cc94f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
d02b4973e9f0621145a5abc8c2d399c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
39122d50f4da558f901f32adc0eb2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
7bc1d1e7c4a1321d4c698ad3f6142bb9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
a6d5ed170789bfa96d64867de195a300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
5d7c71e749f3165dc646078904b60999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
bf533f96ff10c4a0f6d91ba709dc0421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
6c0206bf014c7b067d17594b9c031dfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
45633133da277d03f4add8e511876eef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
67dde183829b7f2bfd8454e8b795fa37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
74709c427d3318309799238f1abd4f77	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b779cce6603458b97876d11942e9b370	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d928aa0e6aae4e2a4ae619596b327176	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5149636c564ccfb5224da1f97aa78c5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93b1881fe2600bd69c7cd39de0a7450f	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13b64b92aa4bfbb6f73228f758c8415f	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a45f89bad8da6482b11b3e235ea0812	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c227fc21f4782d559dacf54aa8ab42f8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ebbd4cb2f0aba147b69d1dc04a2533f	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eff67a93fb34899d040bd9b1be90c6ab	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92d1f51508b4f8ce2948d0260746dfd8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20d65fb9ca1af21fd93f43d6504d2a76	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154ba5c9e139716a895faf996ac41125	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbe45d46cfdcc50b94d34e1e4de2ff69	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296b3fa8aa698e21569f0f6a59d02373	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd5f160faf3d340d1e6918d903b148ad	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca6f53a1a1682effb23fcf56fef57f80	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6528e6e1e786c56fccd47e6718c5abd	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16a64551ef02aa949eb1feabe9386496	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
a36c88762639e26e3987aacda5e4adae	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
246e979081b172ff3e4f151a3878c568	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
fef60a27c3bde69bbc06b69cc34e863c	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
abdea5ff19687323ce481d31aa32b508	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
3f55252735157014343a2990777b4775	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
848631e5827f3b55b33eceb3aaf6527a	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
f4f77fb18689f0f43a9b51992655e19b	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
8cd5a174bec96fea6cf3b42a54b50dd7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
1417c7a3949c5d45ac74d00e4913ac02	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
aed491db4630a9578c4406c452736f78	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
d62b24c2b570fd8c94a8a5b3bce74043	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
68d4d56192dcc48bd186c520cd48aa12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
18a7fa00aee7c3d3047a5e3d8362aabd	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
eeabc5773f654d4772527ef2256771db	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
90eb38754a26ea6c00a4234137f74def	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
9926155a3db757eeb3bd308dee5bae06	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
5368206c6526ae94a7e8e95d3f5cd5d3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1e17b0318020aa6a4ac1c02293dcd59f	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
fbbaadf88b5d0403ded38e994f11f9cd	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
81db1d7bf8aed802bdfb7c6bdd52cc3d	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0594971d141919d2b22aeae30e07f256	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
78981f498983e80bbbaf5f01deb8e437	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
291b1996770cc18dbdce4dd05f6327c6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
293780587e7d9d710c3c7acfaf0be767	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ff4b311cf477bbcb3bc64ead3e1c3b99	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
ad8067d6516bd4a20bc86973fc6100b1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
57c0ac120ef76661a5be060f99082022	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
c653a0ba85db1699927a246bd26ba8d2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6117bcaa2f11a5cd350322078aca85e5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
9c486fbbeca2a95b1140c30728bcd845	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
0f72ab8b1a730aae81c8f141f51b2cf2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
